LocationID,GridCellID,Latitude,Longitude,StateProvince,Country,DensityPer,LandArea
36_-90_Arkansas,36_-90,36,-90,Arkansas,US,23.0,134771.0
37_-98_Oklahoma,37_-98,37,-98,Oklahoma,US,23.0,177660.0
37_-86_Kentucky,37_-86,37,-86,Kentucky,US,44.0,102269.0
37_-84_Kentucky,37_-84,37,-84,Kentucky,US,44.0,102269.0
38_-94_Missouri,38_-94,38,-94,Missouri,US,35.0,178040.0
38_-85_Kentucky,38_-85,38,-85,Kentucky,US,44.0,102269.0
39_-106_Colorado,39_-106,39,-106,Colorado,US,22.0,268431.0
40_-109_Utah,40_-109,40,-109,Utah,US,16.0,212818.0
40_-79_West Virginia,40_-79,40,-79,West Virginia,US,28.0,62259.0
41_-95_Iowa,41_-95,41,-95,Iowa,US,22.0,144669.0
42_-96_Iowa,42_-96,42,-96,Iowa,US,22.0,144669.0
44_-100_South Dakota,44_-100,44,-100,South Dakota,US,4.7,196350.0
52_-121_British Columbia,52_-121,52,-121,British Columbia,CA,5.4,944735.0
35_-75_North Carolina,35_-75,35,-75,North Carolina,US,86.0,125920.0
41_-86_Indiana,41_-86,41,-86,Indiana,US,74.0,92789.0
43_-101_South Dakota,43_-101,43,-101,South Dakota,US,4.7,196350.0
44_-97_South Dakota,44_-97,44,-97,South Dakota,US,4.7,196350.0
47_-113_Montana,47_-113,47,-113,Montana,US,3.0,376962.0
47_-73_Quebec,47_-73,47,-73,Quebec,CA,6.5,1542057.0
48_-95_Minnesota,48_-95,48,-95,Minnesota,US,28.0,206232.0
49_-68_Quebec,49_-68,49,-68,Quebec,CA,6.5,1542057.0
49_-54_Newfoundland and Labrador,49_-54,49,-54,Newfoundland and Labrador,CA,1.4,370514.1
49_-53_Newfoundland and Labrador,49_-53,49,-53,Newfoundland and Labrador,CA,1.4,370514.1
51_-122_British Columbia,51_-122,51,-122,British Columbia,CA,5.4,944735.0
53_-116_Alberta,53_-116,53,-116,Alberta,CA,6.7,640330.44
54_-117_Alberta,54_-117,54,-117,Alberta,CA,6.7,640330.44
54_-116_Alberta,54_-116,54,-116,Alberta,CA,6.7,640330.44
56_-160_Alaska,56_-160,56,-160,Alaska,US,0.5,1477953.0
58_-118_Alberta,58_-118,58,-118,Alberta,CA,6.7,640330.44
59_-146_Alaska,59_-146,59,-146,Alaska,US,0.5,1477953.0
59_-69_Quebec,59_-69,59,-69,Quebec,CA,6.5,1542057.0
60_-157_Alaska,60_-157,60,-157,Alaska,US,0.5,1477953.0
60_-124_Northwest Territories,60_-124,60,-124,Northwest Territories,CA,0.04,1143793.9
60_-122_Northwest Territories,60_-122,60,-122,Northwest Territories,CA,0.04,1143793.9
61_-145_Alaska,61_-145,61,-145,Alaska,US,0.5,1477953.0
61_-122_Northwest Territories,61_-122,61,-122,Northwest Territories,CA,0.04,1143793.9
62_-126_Northwest Territories,62_-126,62,-126,Northwest Territories,CA,0.04,1143793.9
62_-124_Northwest Territories,62_-124,62,-124,Northwest Territories,CA,0.04,1143793.9
62_-122_Northwest Territories,62_-122,62,-122,Northwest Territories,CA,0.04,1143793.9
63_-131_Yukon,63_-131,63,-131,Yukon,CA,0.08,474712.7
63_-124_Northwest Territories,63_-124,63,-124,Northwest Territories,CA,0.04,1143793.9
63_-123_Northwest Territories,63_-123,63,-123,Northwest Territories,CA,0.04,1143793.9
63_-122_Northwest Territories,63_-122,63,-122,Northwest Territories,CA,0.04,1143793.9
65_-146_Alaska,65_-146,65,-146,Alaska,US,0.5,1477953.0
65_-96_Nunavut,65_-96,65,-96,Nunavut,CA,0.02,1877778.5
66_-153_Alaska,66_-153,66,-153,Alaska,US,0.5,1477953.0
66_-104_Nunavut,66_-104,66,-104,Nunavut,CA,0.02,1877778.5
67_-141_Alaska,67_-141,67,-141,Alaska,US,0.5,1477953.0
68_-105_Nunavut,68_-105,68,-105,Nunavut,CA,0.02,1877778.5
68_-103_Nunavut,68_-103,68,-103,Nunavut,CA,0.02,1877778.5
68_-102_Nunavut,68_-102,68,-102,Nunavut,CA,0.02,1877778.5
69_-149_Alaska,69_-149,69,-149,Alaska,US,0.5,1477953.0
69_-146_Alaska,69_-146,69,-146,Alaska,US,0.5,1477953.0
71_-155_Alaska,71_-155,71,-155,Alaska,US,0.5,1477953.0
30_-82_Florida,30_-82,30,-82,Florida,US,163.0,138887.0
31_-97_Texas,31_-97,31,-97,Texas,US,45.0,676587.0
33_-95_Texas,33_-95,33,-95,Texas,US,45.0,676587.0
35_-111_Arizona,35_-111,35,-111,Arizona,US,25.0,294207.0
36_-96_Oklahoma,36_-96,36,-96,Oklahoma,US,23.0,177660.0
38_-102_Kansas,38_-102,38,-102,Kansas,US,14.0,211754.0
39_-79_Virginia,39_-79,39,-79,Virginia,US,85.0,102279.0
40_-78_Pennsylvania,40_-78,40,-78,Pennsylvania,US,112.0,115883.0
43_-101_Nebraska,43_-101,43,-101,Nebraska,US,10.0,198974.0
43_-73_New Hampshire,43_-73,43,-73,New Hampshire,US,60.0,23187.0
44_-103_South Dakota,44_-103,44,-103,South Dakota,US,4.7,196350.0
44_-91_Minnesota,44_-91,44,-91,Minnesota,US,28.0,206232.0
54_-130_British Columbia,54_-130,54,-130,British Columbia,CA,5.4,944735.0
42_-100_Nebraska,42_-100,42,-100,Nebraska,US,10.0,198974.0
42_-77_Pennsylvania,42_-77,42,-77,Pennsylvania,US,112.0,115883.0
44_-87_Michigan,44_-87,44,-87,Michigan,US,69.0,146435.0
48_-91_Ontario,48_-91,48,-91,Ontario,CA,15.2,1076395.0
50_-93_Ontario,50_-93,50,-93,Ontario,CA,15.2,1076395.0
54_-167_Alaska,54_-167,54,-167,Alaska,US,0.5,1477953.0
54_-101_Manitoba,54_-101,54,-101,Manitoba,CA,2.3,552371.0
55_-121_British Columbia,55_-121,55,-121,British Columbia,CA,5.4,944735.0
58_-158_Alaska,58_-158,58,-158,Alaska,US,0.5,1477953.0
59_-70_Quebec,59_-70,59,-70,Quebec,CA,6.5,1542057.0
60_-162_Alaska,60_-162,60,-162,Alaska,US,0.5,1477953.0
60_-153_Alaska,60_-153,60,-153,Alaska,US,0.5,1477953.0
60_-106_Northwest Territories,60_-106,60,-106,Northwest Territories,CA,0.04,1143793.9
61_-143_Alaska,61_-143,61,-143,Alaska,US,0.5,1477953.0
61_-139_Yukon,61_-139,61,-139,Yukon,CA,0.08,474712.7
62_-165_Alaska,62_-165,62,-165,Alaska,US,0.5,1477953.0
62_-137_Yukon,62_-137,62,-137,Yukon,CA,0.08,474712.7
62_-128_Northwest Territories,62_-128,62,-128,Northwest Territories,CA,0.04,1143793.9
63_-152_Alaska,63_-152,63,-152,Alaska,US,0.5,1477953.0
65_-157_Alaska,65_-157,65,-157,Alaska,US,0.5,1477953.0
65_-147_Alaska,65_-147,65,-147,Alaska,US,0.5,1477953.0
66_-111_Nunavut,66_-111,66,-111,Nunavut,CA,0.02,1877778.5
67_-151_Alaska,67_-151,67,-151,Alaska,US,0.5,1477953.0
67_-127_Northwest Territories,67_-127,67,-127,Northwest Territories,CA,0.04,1143793.9
68_-135_Northwest Territories,68_-135,68,-135,Northwest Territories,CA,0.04,1143793.9
69_-136_Northwest Territories,69_-136,69,-136,Northwest Territories,CA,0.04,1143793.9
71_-110_Northwest Territories,71_-110,71,-110,Northwest Territories,CA,0.04,1143793.9
33_-113_Arizona,33_-113,33,-113,Arizona,US,25.0,294207.0
34_-100_Texas,34_-100,34,-100,Texas,US,45.0,676587.0
35_-115_Arizona,35_-115,35,-115,Arizona,US,25.0,294207.0
37_-95_Missouri,37_-95,37,-95,Missouri,US,35.0,178040.0
37_-86_Tennessee,37_-86,37,-86,Tennessee,US,67.0,106798.0
38_-115_Nevada,38_-115,38,-115,Nevada,US,11.0,284332.0
38_-80_West Virginia,38_-80,38,-80,West Virginia,US,28.0,62259.0
39_-120_California,39_-120,39,-120,California,US,97.0,403466.0
42_-120_California,42_-120,42,-120,California,US,97.0,403466.0
37_-107_New Mexico,37_-107,37,-107,New Mexico,US,6.7,314161.0
41_-75_New York,41_-75,41,-75,New York,US,160.0,122057.0
45_-98_South Dakota,45_-98,45,-98,South Dakota,US,4.7,196350.0
49_-97_Manitoba,49_-97,49,-97,Manitoba,CA,2.3,552371.0
50_-114_Alberta,50_-114,50,-114,Alberta,CA,6.7,640330.44
50_-113_Alberta,50_-113,50,-113,Alberta,CA,6.7,640330.44
51_-117_British Columbia,51_-117,51,-117,British Columbia,CA,5.4,944735.0
59_-134_British Columbia,59_-134,59,-134,British Columbia,CA,5.4,944735.0
60_-136_British Columbia,60_-136,60,-136,British Columbia,CA,5.4,944735.0
63_-129_Northwest Territories,63_-129,63,-129,Northwest Territories,CA,0.04,1143793.9
64_-137_Yukon,64_-137,64,-137,Yukon,CA,0.08,474712.7
64_-126_Northwest Territories,64_-126,64,-126,Northwest Territories,CA,0.04,1143793.9
64_-117_Northwest Territories,64_-117,64,-117,Northwest Territories,CA,0.04,1143793.9
64_-96_Nunavut,64_-96,64,-96,Nunavut,CA,0.02,1877778.5
66_-156_Alaska,66_-156,66,-156,Alaska,US,0.5,1477953.0
66_-115_Nunavut,66_-115,66,-115,Nunavut,CA,0.02,1877778.5
66_-114_Nunavut,66_-114,66,-114,Nunavut,CA,0.02,1877778.5
67_-152_Alaska,67_-152,67,-152,Alaska,US,0.5,1477953.0
67_-115_Nunavut,67_-115,67,-115,Nunavut,CA,0.02,1877778.5
68_-147_Alaska,68_-147,68,-147,Alaska,US,0.5,1477953.0
68_-133_Northwest Territories,68_-133,68,-133,Northwest Territories,CA,0.04,1143793.9
73_-80_Nunavut,73_-80,73,-80,Nunavut,CA,0.02,1877778.5
33_-115_Arizona,33_-115,33,-115,Arizona,US,25.0,294207.0
34_-116_California,34_-116,34,-116,California,US,97.0,403466.0
36_-116_Nevada,36_-116,36,-116,Nevada,US,11.0,284332.0
36_-98_Oklahoma,36_-98,36,-98,Oklahoma,US,23.0,177660.0
37_-108_Colorado,37_-108,37,-108,Colorado,US,22.0,268431.0
41_-109_Colorado,41_-109,41,-109,Colorado,US,22.0,268431.0
41_-106_Wyoming,41_-106,41,-106,Wyoming,US,2.3,251470.0
43_-117_Idaho,43_-117,43,-117,Idaho,US,9.2,214045.0
43_-92_Iowa,43_-92,43,-92,Iowa,US,22.0,144669.0
48_-72_Quebec,48_-72,48,-72,Quebec,CA,6.5,1542057.0
49_-118_Washington,49_-118,49,-118,Washington,US,45.0,172119.0
51_-126_British Columbia,51_-126,51,-126,British Columbia,CA,5.4,944735.0
29_-99_Texas,29_-99,29,-99,Texas,US,45.0,676587.0
37_-114_Nevada,37_-114,37,-114,Nevada,US,11.0,284332.0
41_-115_Nevada,41_-115,41,-115,Nevada,US,11.0,284332.0
43_-100_Nebraska,43_-100,43,-100,Nebraska,US,10.0,198974.0
45_-95_Minnesota,45_-95,45,-95,Minnesota,US,28.0,206232.0
46_-77_Quebec,46_-77,46,-77,Quebec,CA,6.5,1542057.0
47_-92_Wisconsin,47_-92,47,-92,Wisconsin,US,42.0,140268.0
48_-91_Minnesota,48_-91,48,-91,Minnesota,US,28.0,206232.0
49_-119_Washington,49_-119,49,-119,Washington,US,45.0,172119.0
49_-79_Quebec,49_-79,49,-79,Quebec,CA,6.5,1542057.0
49_-78_Quebec,49_-78,49,-78,Quebec,CA,6.5,1542057.0
52_-115_Alberta,52_-115,52,-115,Alberta,CA,6.7,640330.44
55_-128_British Columbia,55_-128,55,-128,British Columbia,CA,5.4,944735.0
55_-118_Alberta,55_-118,55,-118,Alberta,CA,6.7,640330.44
56_-117_Alberta,56_-117,56,-117,Alberta,CA,6.7,640330.44
57_-75_Quebec,57_-75,57,-75,Quebec,CA,6.5,1542057.0
58_-122_British Columbia,58_-122,58,-122,British Columbia,CA,5.4,944735.0
59_-137_British Columbia,59_-137,59,-137,British Columbia,CA,5.4,944735.0
60_-129_Yukon,60_-129,60,-129,Yukon,CA,0.08,474712.7
62_-139_Yukon,62_-139,62,-139,Yukon,CA,0.08,474712.7
62_-97_Nunavut,62_-97,62,-97,Nunavut,CA,0.02,1877778.5
64_-131_Yukon,64_-131,64,-131,Yukon,CA,0.08,474712.7
64_-98_Nunavut,64_-98,64,-98,Nunavut,CA,0.02,1877778.5
64_-97_Nunavut,64_-97,64,-97,Nunavut,CA,0.02,1877778.5
68_-150_Alaska,68_-150,68,-150,Alaska,US,0.5,1477953.0
69_-106_Nunavut,69_-106,69,-106,Nunavut,CA,0.02,1877778.5
70_-153_Alaska,70_-153,70,-153,Alaska,US,0.5,1477953.0
70_-147_Alaska,70_-147,70,-147,Alaska,US,0.5,1477953.0
70_-143_Alaska,70_-143,70,-143,Alaska,US,0.5,1477953.0
71_-150_Alaska,71_-150,71,-150,Alaska,US,0.5,1477953.0
32_-98_Texas,32_-98,32,-98,Texas,US,45.0,676587.0
35_-99_Oklahoma,35_-99,35,-99,Oklahoma,US,23.0,177660.0
35_-96_Oklahoma,35_-96,35,-96,Oklahoma,US,23.0,177660.0
35_-86_Alabama,35_-86,35,-86,Alabama,US,39.0,131171.0
36_-87_Tennessee,36_-87,36,-87,Tennessee,US,67.0,106798.0
37_-101_Oklahoma,37_-101,37,-101,Oklahoma,US,23.0,177660.0
37_-94_Missouri,37_-94,37,-94,Missouri,US,35.0,178040.0
37_-77_North Carolina,37_-77,37,-77,North Carolina,US,86.0,125920.0
40_-110_Utah,40_-110,40,-110,Utah,US,16.0,212818.0
40_-92_Missouri,40_-92,40,-92,Missouri,US,35.0,178040.0
44_-113_Idaho,44_-113,44,-113,Idaho,US,9.2,214045.0
44_-87_Wisconsin,44_-87,44,-87,Wisconsin,US,42.0,140268.0
47_-117_Washington,47_-117,47,-117,Washington,US,45.0,172119.0
49_-117_Washington,49_-117,49,-117,Washington,US,45.0,172119.0
52_-119_British Columbia,52_-119,52,-119,British Columbia,CA,5.4,944735.0
57_-152_Alaska,57_-152,57,-152,Alaska,US,0.5,1477953.0
37_-107_Colorado,37_-107,37,-107,Colorado,US,22.0,268431.0
42_-74_Connecticut,42_-74,42,-74,Connecticut,US,288.0,12542.0
44_-74_New York,44_-74,44,-74,New York,US,160.0,122057.0
46_-89_Michigan,46_-89,46,-89,Michigan,US,69.0,146435.0
47_-87_Michigan,47_-87,47,-87,Michigan,US,69.0,146435.0
48_-94_Minnesota,48_-94,48,-94,Minnesota,US,28.0,206232.0
49_-94_Ontario,49_-94,49,-94,Ontario,CA,15.2,1076395.0
51_-100_Manitoba,51_-100,51,-100,Manitoba,CA,2.3,552371.0
52_-81_Ontario,52_-81,52,-81,Ontario,CA,15.2,1076395.0
56_-118_Alberta,56_-118,56,-118,Alberta,CA,6.7,640330.44
57_-154_Alaska,57_-154,57,-154,Alaska,US,0.5,1477953.0
57_-132_Alaska,57_-132,57,-132,Alaska,US,0.5,1477953.0
58_-72_Quebec,58_-72,58,-72,Quebec,CA,6.5,1542057.0
59_-140_Alaska,59_-140,59,-140,Alaska,US,0.5,1477953.0
61_-164_Alaska,61_-164,61,-164,Alaska,US,0.5,1477953.0
63_-162_Alaska,63_-162,63,-162,Alaska,US,0.5,1477953.0
64_-143_Alaska,64_-143,64,-143,Alaska,US,0.5,1477953.0
64_-99_Nunavut,64_-99,64,-99,Nunavut,CA,0.02,1877778.5
65_-98_Nunavut,65_-98,65,-98,Nunavut,CA,0.02,1877778.5
67_-143_Alaska,67_-143,67,-143,Alaska,US,0.5,1477953.0
69_-150_Alaska,69_-150,69,-150,Alaska,US,0.5,1477953.0
70_-155_Alaska,70_-155,70,-155,Alaska,US,0.5,1477953.0
30_-87_Florida,30_-87,30,-87,Florida,US,163.0,138887.0
32_-95_Texas,32_-95,32,-95,Texas,US,45.0,676587.0
33_-110_Arizona,33_-110,33,-110,Arizona,US,25.0,294207.0
33_-92_Louisiana,33_-92,33,-92,Louisiana,US,41.0,111898.0
33_-82_South Carolina,33_-82,33,-82,South Carolina,US,69.0,77857.0
34_-114_California,34_-114,34,-114,California,US,97.0,403466.0
34_-101_Texas,34_-101,34,-101,Texas,US,45.0,676587.0
34_-99_Oklahoma,34_-99,34,-99,Oklahoma,US,23.0,177660.0
34_-83_Georgia,34_-83,34,-83,Georgia,US,74.0,148959.0
35_-97_Oklahoma,35_-97,35,-97,Oklahoma,US,23.0,177660.0
35_-94_Arkansas,35_-94,35,-94,Arkansas,US,23.0,134771.0
36_-95_Oklahoma,36_-95,36,-95,Oklahoma,US,23.0,177660.0
38_-91_Missouri,38_-91,38,-91,Missouri,US,35.0,178040.0
41_-99_Nebraska,41_-99,41,-99,Nebraska,US,10.0,198974.0
41_-97_Nebraska,41_-97,41,-97,Nebraska,US,10.0,198974.0
46_-117_Washington,46_-117,46,-117,Washington,US,45.0,172119.0
47_-111_Montana,47_-111,47,-111,Montana,US,3.0,376962.0
49_-118_British Columbia,49_-118,49,-118,British Columbia,CA,5.4,944735.0
32_-89_Mississippi,32_-89,32,-89,Mississippi,US,24.0,121531.0
32_-81_Georgia,32_-81,32,-81,Georgia,US,74.0,148959.0
40_-111_Utah,40_-111,40,-111,Utah,US,16.0,212818.0
42_-111_Wyoming,42_-111,42,-111,Wyoming,US,2.3,251470.0
42_-80_New York,42_-80,42,-80,New York,US,160.0,122057.0
43_-96_Iowa,43_-96,43,-96,Iowa,US,22.0,144669.0
45_-87_Michigan,45_-87,45,-87,Michigan,US,69.0,146435.0
46_-110_Montana,46_-110,46,-110,Montana,US,3.0,376962.0
46_-102_South Dakota,46_-102,46,-102,South Dakota,US,4.7,196350.0
47_-91_Minnesota,47_-91,47,-91,Minnesota,US,28.0,206232.0
49_-115_British Columbia,49_-115,49,-115,British Columbia,CA,5.4,944735.0
49_-81_Ontario,49_-81,49,-81,Ontario,CA,15.2,1076395.0
50_-77_Quebec,50_-77,50,-77,Quebec,CA,6.5,1542057.0
53_-169_Alaska,53_-169,53,-169,Alaska,US,0.5,1477953.0
53_-115_Alberta,53_-115,53,-115,Alberta,CA,6.7,640330.44
54_-84_Ontario,54_-84,54,-84,Ontario,CA,15.2,1076395.0
56_-123_British Columbia,56_-123,56,-123,British Columbia,CA,5.4,944735.0
57_-134_Alaska,57_-134,57,-134,Alaska,US,0.5,1477953.0
57_-132_British Columbia,57_-132,57,-132,British Columbia,CA,5.4,944735.0
57_-96_Manitoba,57_-96,57,-96,Manitoba,CA,2.3,552371.0
59_-125_British Columbia,59_-125,59,-125,British Columbia,CA,5.4,944735.0
60_-139_Alaska,60_-139,60,-139,Alaska,US,0.5,1477953.0
60_-127_British Columbia,60_-127,60,-127,British Columbia,CA,5.4,944735.0
61_-129_Yukon,61_-129,61,-129,Yukon,CA,0.08,474712.7
63_-156_Alaska,63_-156,63,-156,Alaska,US,0.5,1477953.0
64_-118_Northwest Territories,64_-118,64,-118,Northwest Territories,CA,0.04,1143793.9
64_-111_Northwest Territories,64_-111,64,-111,Northwest Territories,CA,0.04,1143793.9
65_-119_Northwest Territories,65_-119,65,-119,Northwest Territories,CA,0.04,1143793.9
65_-118_Northwest Territories,65_-118,65,-118,Northwest Territories,CA,0.04,1143793.9
66_-168_Alaska,66_-168,66,-168,Alaska,US,0.5,1477953.0
66_-118_Northwest Territories,66_-118,66,-118,Northwest Territories,CA,0.04,1143793.9
67_-119_Northwest Territories,67_-119,67,-119,Northwest Territories,CA,0.04,1143793.9
67_-118_Nunavut,67_-118,67,-118,Nunavut,CA,0.02,1877778.5
68_-117_Nunavut,68_-117,68,-117,Nunavut,CA,0.02,1877778.5
69_-162_Alaska,69_-162,69,-162,Alaska,US,0.5,1477953.0
69_-161_Alaska,69_-161,69,-161,Alaska,US,0.5,1477953.0
69_-98_Nunavut,69_-98,69,-98,Nunavut,CA,0.02,1877778.5
70_-152_Alaska,70_-152,70,-152,Alaska,US,0.5,1477953.0
31_-87_Florida,31_-87,31,-87,Florida,US,163.0,138887.0
31_-84_Florida,31_-84,31,-84,Florida,US,163.0,138887.0
34_-115_Arizona,34_-115,34,-115,Arizona,US,25.0,294207.0
34_-115_California,34_-115,34,-115,California,US,97.0,403466.0
34_-94_Arkansas,34_-94,34,-94,Arkansas,US,23.0,134771.0
35_-114_Arizona,35_-114,35,-114,Arizona,US,25.0,294207.0
36_-90_Missouri,36_-90,36,-90,Missouri,US,35.0,178040.0
37_-102_Oklahoma,37_-102,37,-102,Oklahoma,US,23.0,177660.0
37_-97_Oklahoma,37_-97,37,-97,Oklahoma,US,23.0,177660.0
37_-92_Missouri,37_-92,37,-92,Missouri,US,35.0,178040.0
38_-100_Kansas,38_-100,38,-100,Kansas,US,14.0,211754.0
38_-88_Illinois,38_-88,38,-88,Illinois,US,87.0,143793.0
49_-120_Washington,49_-120,49,-120,Washington,US,45.0,172119.0
50_-118_British Columbia,50_-118,50,-118,British Columbia,CA,5.4,944735.0
52_-112_Alberta,52_-112,52,-112,Alberta,CA,6.7,640330.44
26_-81_Florida,26_-81,26,-81,Florida,US,163.0,138887.0
29_-100_Texas,29_-100,29,-100,Texas,US,45.0,676587.0
33_-96_Texas,33_-96,33,-96,Texas,US,45.0,676587.0
42_-112_Idaho,42_-112,42,-112,Idaho,US,9.2,214045.0
45_-104_South Dakota,45_-104,45,-104,South Dakota,US,4.7,196350.0
46_-108_Montana,46_-108,46,-108,Montana,US,3.0,376962.0
46_-106_Montana,46_-106,46,-106,Montana,US,3.0,376962.0
46_-92_Minnesota,46_-92,46,-92,Minnesota,US,28.0,206232.0
46_-88_Wisconsin,46_-88,46,-88,Wisconsin,US,42.0,140268.0
48_-92_Minnesota,48_-92,48,-92,Minnesota,US,28.0,206232.0
48_-78_Quebec,48_-78,48,-78,Quebec,CA,6.5,1542057.0
48_-68_Quebec,48_-68,48,-68,Quebec,CA,6.5,1542057.0
49_-95_Manitoba,49_-95,49,-95,Manitoba,CA,2.3,552371.0
50_-96_Manitoba,50_-96,50,-96,Manitoba,CA,2.3,552371.0
51_-97_Manitoba,51_-97,51,-97,Manitoba,CA,2.3,552371.0
53_-96_Manitoba,53_-96,53,-96,Manitoba,CA,2.3,552371.0
54_-93_Ontario,54_-93,54,-93,Ontario,CA,15.2,1076395.0
56_-130_British Columbia,56_-130,56,-130,British Columbia,CA,5.4,944735.0
56_-79_Nunavut,56_-79,56,-79,Nunavut,CA,0.02,1877778.5
57_-136_Alaska,57_-136,57,-136,Alaska,US,0.5,1477953.0
57_-94_Manitoba,57_-94,57,-94,Manitoba,CA,2.3,552371.0
58_-97_Manitoba,58_-97,58,-97,Manitoba,CA,2.3,552371.0
59_-97_Manitoba,59_-97,59,-97,Manitoba,CA,2.3,552371.0
59_-95_Manitoba,59_-95,59,-95,Manitoba,CA,2.3,552371.0
59_-78_Quebec,59_-78,59,-78,Quebec,CA,6.5,1542057.0
59_-77_Quebec,59_-77,59,-77,Quebec,CA,6.5,1542057.0
60_-141_Alaska,60_-141,60,-141,Alaska,US,0.5,1477953.0
60_-140_Alaska,60_-140,60,-140,Alaska,US,0.5,1477953.0
60_-130_Yukon,60_-130,60,-130,Yukon,CA,0.08,474712.7
63_-135_Yukon,63_-135,63,-135,Yukon,CA,0.08,474712.7
63_-116_Northwest Territories,63_-116,63,-116,Northwest Territories,CA,0.04,1143793.9
64_-162_Alaska,64_-162,64,-162,Alaska,US,0.5,1477953.0
64_-104_Northwest Territories,64_-104,64,-104,Northwest Territories,CA,0.04,1143793.9
65_-161_Alaska,65_-161,65,-161,Alaska,US,0.5,1477953.0
66_-149_Alaska,66_-149,66,-149,Alaska,US,0.5,1477953.0
66_-148_Alaska,66_-148,66,-148,Alaska,US,0.5,1477953.0
66_-147_Alaska,66_-147,66,-147,Alaska,US,0.5,1477953.0
66_-68_Nunavut,66_-68,66,-68,Nunavut,CA,0.02,1877778.5
69_-81_Nunavut,69_-81,69,-81,Nunavut,CA,0.02,1877778.5
26_-97_Texas,26_-97,26,-97,Texas,US,45.0,676587.0
31_-101_Texas,31_-101,31,-101,Texas,US,45.0,676587.0
31_-93_Louisiana,31_-93,31,-93,Louisiana,US,41.0,111898.0
31_-84_Georgia,31_-84,31,-84,Georgia,US,74.0,148959.0
32_-86_Alabama,32_-86,32,-86,Alabama,US,39.0,131171.0
33_-87_Alabama,33_-87,33,-87,Alabama,US,39.0,131171.0
34_-97_Oklahoma,34_-97,34,-97,Oklahoma,US,23.0,177660.0
34_-95_Texas,34_-95,34,-95,Texas,US,45.0,676587.0
40_-104_Colorado,40_-104,40,-104,Colorado,US,22.0,268431.0
41_-105_Wyoming,41_-105,41,-105,Wyoming,US,2.3,251470.0
41_-92_Iowa,41_-92,41,-92,Iowa,US,22.0,144669.0
42_-78_Pennsylvania,42_-78,42,-78,Pennsylvania,US,112.0,115883.0
43_-75_New York,43_-75,43,-75,New York,US,160.0,122057.0
44_-107_Wyoming,44_-107,44,-107,Wyoming,US,2.3,251470.0
45_-77_Ontario,45_-77,45,-77,Ontario,CA,15.2,1076395.0
58_-153_Alaska,58_-153,58,-153,Alaska,US,0.5,1477953.0
45_-97_South Dakota,45_-97,45,-97,South Dakota,US,4.7,196350.0
46_-113_Montana,46_-113,46,-113,Montana,US,3.0,376962.0
46_-103_North Dakota,46_-103,46,-103,North Dakota,US,4.4,178711.0
46_-75_Quebec,46_-75,46,-75,Quebec,CA,6.5,1542057.0
48_-90_Minnesota,48_-90,48,-90,Minnesota,US,28.0,206232.0
49_-114_British Columbia,49_-114,49,-114,British Columbia,CA,5.4,944735.0
49_-95_Minnesota,49_-95,49,-95,Minnesota,US,28.0,206232.0
50_-112_Alberta,50_-112,50,-112,Alberta,CA,6.7,640330.44
54_-132_British Columbia,54_-132,54,-132,British Columbia,CA,5.4,944735.0
54_-98_Manitoba,54_-98,54,-98,Manitoba,CA,2.3,552371.0
58_-155_Alaska,58_-155,58,-155,Alaska,US,0.5,1477953.0
60_-155_Alaska,60_-155,60,-155,Alaska,US,0.5,1477953.0
60_-134_Yukon,60_-134,60,-134,Yukon,CA,0.08,474712.7
62_-75_Quebec,62_-75,62,-75,Quebec,CA,6.5,1542057.0
69_-112_Nunavut,69_-112,69,-112,Nunavut,CA,0.02,1877778.5
73_-86_Nunavut,73_-86,73,-86,Nunavut,CA,0.02,1877778.5
73_-85_Nunavut,73_-85,73,-85,Nunavut,CA,0.02,1877778.5
30_-102_Texas,30_-102,30,-102,Texas,US,45.0,676587.0
31_-100_Texas,31_-100,31,-100,Texas,US,45.0,676587.0
32_-99_Texas,32_-99,32,-99,Texas,US,45.0,676587.0
34_-96_Texas,34_-96,34,-96,Texas,US,45.0,676587.0
35_-83_South Carolina,35_-83,35,-83,South Carolina,US,69.0,77857.0
36_-111_Arizona,36_-111,36,-111,Arizona,US,25.0,294207.0
36_-82_Tennessee,36_-82,36,-82,Tennessee,US,67.0,106798.0
37_-100_Kansas,37_-100,37,-100,Kansas,US,14.0,211754.0
37_-96_Kansas,37_-96,37,-96,Kansas,US,14.0,211754.0
37_-91_Missouri,37_-91,37,-91,Missouri,US,35.0,178040.0
37_-87_Tennessee,37_-87,37,-87,Tennessee,US,67.0,106798.0
39_-99_Kansas,39_-99,39,-99,Kansas,US,14.0,211754.0
40_-75_Delaware,40_-75,40,-75,Delaware,US,204.0,5047.0
42_-96_Nebraska,42_-96,42,-96,Nebraska,US,10.0,198974.0
43_-99_South Dakota,43_-99,43,-99,South Dakota,US,4.7,196350.0
43_-97_Iowa,43_-97,43,-97,Iowa,US,22.0,144669.0
43_-97_South Dakota,43_-97,43,-97,South Dakota,US,4.7,196350.0
46_-118_Oregon,46_-118,46,-118,Oregon,US,17.0,248608.0
49_-115_Montana,49_-115,49,-115,Montana,US,3.0,376962.0
49_-58_Newfoundland and Labrador,49_-58,49,-58,Newfoundland and Labrador,CA,1.4,370514.1
53_-132_British Columbia,53_-132,53,-132,British Columbia,CA,5.4,944735.0
